Data;Título;Link;Termo da pesquisa ;Autor;Fontes;Assuntos tratados;;
 23.01.2017;"Au Brésil, mort dun juge anticorruption qui instruisait lenquête « Lava Jato »
";http://www.lemonde.fr/ameriques/article/2017/01/23/au-bresil-mort-d-un-juge-anticorruption-qui-instruisait-l-enquete-lava-jato_5067507_3222.html#OqkzP2PoyisiQEFC.99;Lava Jato;Correspondente Claire Gatinois;Daniel Vargas (professor de Direito da FGV);Teori Zavaski;;
 23.01.2017;"Au Brésil, mort dun juge anticorruption qui instruisait lenquête « Lava Jato »
";http://www.lemonde.fr/ameriques/article/2017/01/23/au-bresil-mort-d-un-juge-anticorruption-qui-instruisait-l-enquete-lava-jato_5067507_3222.html#OqkzP2PoyisiQEFC.99;Lava Jato;Correspondente Claire Gatinois;;Teori Zavaski;;
30.01.2017;"Fin de cavale pour Eike Batista, le «?Steve Jobs do Brasil?», accusé de corruption
";http://www.lemonde.fr/economie/article/2017/01/30/fin-de-cavale-pour-eike-batista-le-steve-jobs-do-brasil-accuse-de-corruption_5071406_3234.html#XVkETrKtPgKLlb8f.99;Lava Jato;Correspondente Claire Gatinois;Malu Gaspar (jornalista e escritora);Eike Batista;;
30.01.2017;"Fin de cavale pour Eike Batista, le «?Steve Jobs do Brasil?», accusé de corruption
";http://www.lemonde.fr/economie/article/2017/01/30/fin-de-cavale-pour-eike-batista-le-steve-jobs-do-brasil-accuse-de-corruption_5071406_3234.html#XVkETrKtPgKLlb8f.99;Lava Jato;Correspondente Claire Gatinois;Gesner Oliveira (economista);Eike Batista;;
30.01.2017;"Fin de cavale pour Eike Batista, le «?Steve Jobs do Brasil?», accusé de corruption
";http://www.lemonde.fr/economie/article/2017/01/30/fin-de-cavale-pour-eike-batista-le-steve-jobs-do-brasil-accuse-de-corruption_5071406_3234.html#XVkETrKtPgKLlb8f.99;Lava Jato;Correspondente Claire Gatinois;Forbes;Eike Batista;;
30.01.2017;"Fin de cavale pour Eike Batista, le «?Steve Jobs do Brasil?», accusé de corruption
";http://www.lemonde.fr/economie/article/2017/01/30/fin-de-cavale-pour-eike-batista-le-steve-jobs-do-brasil-accuse-de-corruption_5071406_3234.html#XVkETrKtPgKLlb8f.99;Lava Jato;Correspondente Claire Gatinois;;Eike Batista;;
07.02.2017;"
Désignation controversée dun nouveau juge à la Cour suprême du Brésil
";http://www.lemonde.fr/ameriques/article/2017/02/07/designation-controversee-d-un-nouveau-juge-a-la-cour-supreme-du-bresil_5076173_3222.html#4XHUV58FEjW0p5oU.99;Lava Jato;Correspondente Claire Gatinois;Luis Nassif;Alexandre de Moraes;;
07.02.2017;"
Désignation controversée dun nouveau juge à la Cour suprême du Brésil
";http://www.lemonde.fr/ameriques/article/2017/02/07/designation-controversee-d-un-nouveau-juge-a-la-cour-supreme-du-bresil_5076173_3222.html#4XHUV58FEjW0p5oU.99;Lava Jato;Correspondente Claire Gatinois;Marco Antonio Carvalho Texeira (FGV);Alexandre de Moraes;;
07.02.2017;"
Désignation controversée dun nouveau juge à la Cour suprême du Brésil
";http://www.lemonde.fr/ameriques/article/2017/02/07/designation-controversee-d-un-nouveau-juge-a-la-cour-supreme-du-bresil_5076173_3222.html#4XHUV58FEjW0p5oU.99;Lava Jato;Correspondente Claire Gatinois;Carlos Melo (politologo);Alexandre de Moraes;;
07.02.2017;"
Désignation controversée dun nouveau juge à la Cour suprême du Brésil
";http://www.lemonde.fr/ameriques/article/2017/02/07/designation-controversee-d-un-nouveau-juge-a-la-cour-supreme-du-bresil_5076173_3222.html#4XHUV58FEjW0p5oU.99;Lava Jato;Correspondente Claire Gatinois;Revista Época;Alexandre de Moraes;;
 07.02.2017;Lentreprise brésilienne Odebrecht, multinationale de la corruption;http://www.lemonde.fr/economie/article/2017/02/07/odebrecht-multinationale-de-la-corruption_5075773_3234.html#FgotwVfiAbjH6LZg.99;Lava Jato;Par Frédéric Saliba (Mexico, correspondance), Paulo A. Paranagua, Christine Legrand (Buenos Aires, correspondante), Jean-Michel Caroit (Saint-Domingue, correspondant), Adrien Barbier et Claire Gatinois (Sao Paulo, correspondante);Imprensa;Corrupção da Odebrecht;;
 07.02.2017;Lentreprise brésilienne Odebrecht, multinationale de la corruption;http://www.lemonde.fr/economie/article/2017/02/07/odebrecht-multinationale-de-la-corruption_5075773_3234.html#FgotwVfiAbjH6LZg.99;Lava Jato;Par Frédéric Saliba (Mexico, correspondance), Paulo A. Paranagua, Christine Legrand (Buenos Aires, correspondante), Jean-Michel Caroit (Saint-Domingue, correspondant), Adrien Barbier et Claire Gatinois (Sao Paulo, correspondante);Pedro Pablo Kuczynski (PPK);Corrupção da Odebrecht;;
 07.02.2017;Lentreprise brésilienne Odebrecht, multinationale de la corruption;http://www.lemonde.fr/economie/article/2017/02/07/odebrecht-multinationale-de-la-corruption_5075773_3234.html#FgotwVfiAbjH6LZg.99;Lava Jato;Par Frédéric Saliba (Mexico, correspondance), Paulo A. Paranagua, Christine Legrand (Buenos Aires, correspondante), Jean-Michel Caroit (Saint-Domingue, correspondant), Adrien Barbier et Claire Gatinois (Sao Paulo, correspondante);Rafael Marques (jornalista da Angola);Corrupção da Odebrecht;;
 07.02.2017;Lentreprise brésilienne Odebrecht, multinationale de la corruption;http://www.lemonde.fr/economie/article/2017/02/07/odebrecht-multinationale-de-la-corruption_5075773_3234.html#FgotwVfiAbjH6LZg.99;Lava Jato;Par Frédéric Saliba (Mexico, correspondance), Paulo A. Paranagua, Christine Legrand (Buenos Aires, correspondante), Jean-Michel Caroit (Saint-Domingue, correspondant), Adrien Barbier et Claire Gatinois (Sao Paulo, correspondante);;Corrupção da Odebrecht;;
 09.02.2017;"Le président brésilien désigne son ministre de la justice pour la Cour suprême
";http://www.lemonde.fr/international/article/2017/02/09/le-president-bresilien-designe-son-ministre-de-la-justice-pour-la-cour-supreme_5077046_3210.html#pAzVTWzX1XS1jspp.99;Lava Jato;Correspondente Claire Gatinois;Luis Nassif;Alexandre de Moraes;;
 09.02.2017;"Le président brésilien désigne son ministre de la justice pour la Cour suprême
";http://www.lemonde.fr/international/article/2017/02/09/le-president-bresilien-designe-son-ministre-de-la-justice-pour-la-cour-supreme_5077046_3210.html#pAzVTWzX1XS1jspp.99;Lava Jato;Correspondente Claire Gatinois;Carlos Melo (politólogo);Alexandre de Moraes;;
10.02.2017;Les médecins de lépouse de Lula déversaient leur haine sur WhatsApp;http://www.lemonde.fr/m-actu/article/2017/02/10/les-medecins-de-l-epouse-de-lula-deversaient-leur-haine-sur-whatsapp_5077838_4497186.html#XKIRPIQoeGjoVUkh.99;Lava Jato;Correspondente Claire Gatinois;Clãudia Colucci (Folha de S. Paulo);Marisa Letícia e Lula;;
10.02.2017;Les médecins de lépouse de Lula déversaient leur haine sur WhatsApp;http://www.lemonde.fr/m-actu/article/2017/02/10/les-medecins-de-l-epouse-de-lula-deversaient-leur-haine-sur-whatsapp_5077838_4497186.html#XKIRPIQoeGjoVUkh.99;Lava Jato;Correspondente Claire Gatinois;O Globo;Marisa Letícia e Lula;;
10.02.2017;Les médecins de lépouse de Lula déversaient leur haine sur WhatsApp;http://www.lemonde.fr/m-actu/article/2017/02/10/les-medecins-de-l-epouse-de-lula-deversaient-leur-haine-sur-whatsapp_5077838_4497186.html#XKIRPIQoeGjoVUkh.99;Lava Jato;Correspondente Claire Gatinois;Estadão;Marisa Letícia e Lula;;
10.02.2017;Les médecins de lépouse de Lula déversaient leur haine sur WhatsApp;http://www.lemonde.fr/m-actu/article/2017/02/10/les-medecins-de-l-epouse-de-lula-deversaient-leur-haine-sur-whatsapp_5077838_4497186.html#XKIRPIQoeGjoVUkh.99;Lava Jato;Correspondente Claire Gatinois;Ana Estela Haddad (esposa de Haddad);Marisa Letícia e Lula;;
10.02.2017;Les médecins de lépouse de Lula déversaient leur haine sur WhatsApp;http://www.lemonde.fr/m-actu/article/2017/02/10/les-medecins-de-l-epouse-de-lula-deversaient-leur-haine-sur-whatsapp_5077838_4497186.html#XKIRPIQoeGjoVUkh.99;Lava Jato;Correspondente Claire Gatinois;Noemi Araujo (psicanalista próxima de Lula);Marisa Letícia e Lula;;
10.02.2017;Les médecins de lépouse de Lula déversaient leur haine sur WhatsApp;http://www.lemonde.fr/m-actu/article/2017/02/10/les-medecins-de-l-epouse-de-lula-deversaient-leur-haine-sur-whatsapp_5077838_4497186.html#XKIRPIQoeGjoVUkh.99;Lava Jato;Correspondente Claire Gatinois;;Marisa Letícia e Lula;;
24.02.2017;"Au carnaval de Rio, la politique sinvite à la fête
";http://www.lemonde.fr/m-moyen-format/article/2017/02/24/au-carnaval-de-rio-la-politique-s-invite-a-la-fete_5084623_4497271.html#TZvM00yBLKkrWpLU.99;Lava Jato;Correspondente Claire Gatinois;Rosa Magalhães (cenógrafa);Carnaval com tema político;;
24.02.2017;"Au carnaval de Rio, la politique sinvite à la fête
";http://www.lemonde.fr/m-moyen-format/article/2017/02/24/au-carnaval-de-rio-la-politique-s-invite-a-la-fete_5084623_4497271.html#TZvM00yBLKkrWpLU.99;Lava Jato;Correspondente Claire Gatinois;Luiz Antonio Simas (historiador e escritor);Carnaval com tema político;;
24.02.2017;"Au carnaval de Rio, la politique sinvite à la fête
";http://www.lemonde.fr/m-moyen-format/article/2017/02/24/au-carnaval-de-rio-la-politique-s-invite-a-la-fete_5084623_4497271.html#TZvM00yBLKkrWpLU.99;Lava Jato;Correspondente Claire Gatinois;Manuela Trindade Oiticica (membro de um bloco);Carnaval com tema político;;
24.02.2017;"Au carnaval de Rio, la politique sinvite à la fête
";http://www.lemonde.fr/m-moyen-format/article/2017/02/24/au-carnaval-de-rio-la-politique-s-invite-a-la-fete_5084623_4497271.html#TZvM00yBLKkrWpLU.99;Lava Jato;Correspondente Claire Gatinois;Vagner Fernandes (membro de um bloco);Carnaval com tema político;;
24.02.2017;"Au carnaval de Rio, la politique sinvite à la fête
";http://www.lemonde.fr/m-moyen-format/article/2017/02/24/au-carnaval-de-rio-la-politique-s-invite-a-la-fete_5084623_4497271.html#TZvM00yBLKkrWpLU.99;Lava Jato;Correspondente Claire Gatinois;;Carnaval com tema político;;
28.02.2017;Au Brésil, le règne de limpunité;http://abonnes.lemonde.fr/idees/article/2017/02/28/au-bresil-le-regne-de-l-impunite_5086863_3232.html?xtmc=lava_jato&xtcr=49;Lava Jato;Correspondente Claire Gatinois;David Fleischer (politólogo);Impunidade política no Brasil;;
28.02.2017;Au Brésil, le règne de limpunité;http://abonnes.lemonde.fr/idees/article/2017/02/28/au-bresil-le-regne-de-l-impunite_5086863_3232.html?xtmc=lava_jato&xtcr=49;Lava Jato;Correspondente Claire Gatinois;Michel Temer;Impunidade política no Brasil;;
28.02.2017;Au Brésil, le règne de limpunité;http://abonnes.lemonde.fr/idees/article/2017/02/28/au-bresil-le-regne-de-l-impunite_5086863_3232.html?xtmc=lava_jato&xtcr=49;Lava Jato;Correspondente Claire Gatinois;Bernardo Mello Franco (Folha de S. Paulo);Impunidade política no Brasil;;
28.02.2017;Au Brésil, le règne de limpunité;http://abonnes.lemonde.fr/idees/article/2017/02/28/au-bresil-le-regne-de-l-impunite_5086863_3232.html?xtmc=lava_jato&xtcr=49;Lava Jato;Correspondente Claire Gatinois;Romero Jucá (citado);Impunidade política no Brasil;;
28.02.2017;Au Brésil, le règne de limpunité;http://abonnes.lemonde.fr/idees/article/2017/02/28/au-bresil-le-regne-de-l-impunite_5086863_3232.html?xtmc=lava_jato&xtcr=49;Lava Jato;Correspondente Claire Gatinois;Kim Kataguiri (MBL);Impunidade política no Brasil;;
28.02.2017;Au Brésil, le règne de limpunité;http://abonnes.lemonde.fr/idees/article/2017/02/28/au-bresil-le-regne-de-l-impunite_5086863_3232.html?xtmc=lava_jato&xtcr=49;Lava Jato;Correspondente Claire Gatinois;Carlos Melo (politólogo);Impunidade política no Brasil;;
03.03.2017;« Le Monde » révèle les soupçons de corruption sur lattribution des JO 2016 à Rio; http://www.lemonde.fr/jeux-olympiques-rio-2016/article/2017/03/03/le-monde-revele-les-soupcons-de-corruption-sur-l-attribution-des-jo-2016-a-rio_5088557_4910444.html#X1j8qPcb3KdZ2s6B.99;Lava Jato;Yann Bouchez;Shintaro Ishihara (governador de Tóquio);Investigação sobre ilegalidades nos Jogos Olímpicos do Rio;Sérgio Cabral, na época prefeito do Rio, é citado como preso na Operação Lava Jato;
03.03.2017;« Le Monde » révèle les soupçons de corruption sur lattribution des JO 2016 à Rio; http://www.lemonde.fr/jeux-olympiques-rio-2016/article/2017/03/03/le-monde-revele-les-soupcons-de-corruption-sur-l-attribution-des-jo-2016-a-rio_5088557_4910444.html#X1j8qPcb3KdZ2s6B.99;Lava Jato;Yann Bouchez;Papa Massata Diack (filho de Lamine Diack;Investigação sobre ilegalidades nos Jogos Olímpicos do Rio;Sérgio Cabral, na época prefeito do Rio, é citado como preso na Operação Lava Jato;
03.03.2017;« Le Monde » révèle les soupçons de corruption sur lattribution des JO 2016 à Rio; http://www.lemonde.fr/jeux-olympiques-rio-2016/article/2017/03/03/le-monde-revele-les-soupcons-de-corruption-sur-l-attribution-des-jo-2016-a-rio_5088557_4910444.html#X1j8qPcb3KdZ2s6B.99;Lava Jato;Yann Bouchez;ex-presidente da Iaaf- Associação Internacional de Federações de Atletismo);Investigação sobre ilegalidades nos Jogos Olímpicos do Rio;Sérgio Cabral, na época prefeito do Rio, é citado como preso na Operação Lava Jato;
15.03.2017;Au Brésil, lensemble du système politique visé par lenquête anticorruption;http://www.lemonde.fr/ameriques/article/2017/03/15/de-nouvelles-personnalites-politiques-visees-par-l-enquete-petrobras_5094506_3222.html#WJueEES7E3MqEuW4.99;Lava Jato;Correspondente Claire Gatinois;Lula;Lava Jato;cita Lula;
15.03.2017;Au Brésil, lensemble du système politique visé par lenquête anticorruption;http://www.lemonde.fr/ameriques/article/2017/03/15/de-nouvelles-personnalites-politiques-visees-par-l-enquete-petrobras_5094506_3222.html#WJueEES7E3MqEuW4.99;Lava Jato;Correspondente Claire Gatinois;Gilberto Maringoni (professor da UFABC);Lava Jato;cita Lula;
15.03.2017;Au Brésil, lensemble du système politique visé par lenquête anticorruption;http://www.lemonde.fr/ameriques/article/2017/03/15/de-nouvelles-personnalites-politiques-visees-par-l-enquete-petrobras_5094506_3222.html#WJueEES7E3MqEuW4.99;Lava Jato;Correspondente Claire Gatinois;Folha de S. Paulo;Lava Jato;cita Lula;
15.03.2017;Au Brésil, lensemble du système politique visé par lenquête anticorruption;http://www.lemonde.fr/ameriques/article/2017/03/15/de-nouvelles-personnalites-politiques-visees-par-l-enquete-petrobras_5094506_3222.html#WJueEES7E3MqEuW4.99;Lava Jato;Correspondente Claire Gatinois;El Pais Brasil;Lava Jato;cita Lula;
15.03.2017;Au Brésil, lensemble du système politique visé par lenquête anticorruption;http://www.lemonde.fr/ameriques/article/2017/03/15/de-nouvelles-personnalites-politiques-visees-par-l-enquete-petrobras_5094506_3222.html#WJueEES7E3MqEuW4.99;Lava Jato;Correspondente Claire Gatinois;Mathias de Alencastro (politólogo);Lava Jato;cita Lula;
27.03.2017;Des manifestations sans passion au Brésil pour soutenir lopération « Lava Jato »;http://www.lemonde.fr/ameriques/article/2017/03/27/des-manifestations-sans-passion-au-bresil-pour-soutenir-lava-jato_5101116_3222.html#dzHKI1T6cCfAGC3A.99;Lava Jato;Correspondente Claire Gatinois;Joao Luiz Deus Deu (manifestante);Manifestações pró-Lava Jato;;
27.03.2017;Des manifestations sans passion au Brésil pour soutenir lopération « Lava Jato »;http://www.lemonde.fr/ameriques/article/2017/03/27/des-manifestations-sans-passion-au-bresil-pour-soutenir-lava-jato_5101116_3222.html#dzHKI1T6cCfAGC3A.99;Lava Jato;Correspondente Claire Gatinois;Sibelle (manifestante);Manifestações pró-Lava Jato;;
27.03.2017;Des manifestations sans passion au Brésil pour soutenir lopération « Lava Jato »;http://www.lemonde.fr/ameriques/article/2017/03/27/des-manifestations-sans-passion-au-bresil-pour-soutenir-lava-jato_5101116_3222.html#dzHKI1T6cCfAGC3A.99;Lava Jato;Correspondente Claire Gatinois;líder do movimento Vem Pra Rua;Manifestações pró-Lava Jato;;
27.03.2017;Des manifestations sans passion au Brésil pour soutenir lopération « Lava Jato »;http://www.lemonde.fr/ameriques/article/2017/03/27/des-manifestations-sans-passion-au-bresil-pour-soutenir-lava-jato_5101116_3222.html#dzHKI1T6cCfAGC3A.99;Lava Jato;Correspondente Claire Gatinois;Suzy Fleury (psicóloga);Manifestações pró-Lava Jato;;
27.03.2017;Des manifestations sans passion au Brésil pour soutenir lopération « Lava Jato »;http://www.lemonde.fr/ameriques/article/2017/03/27/des-manifestations-sans-passion-au-bresil-pour-soutenir-lava-jato_5101116_3222.html#dzHKI1T6cCfAGC3A.99;Lava Jato;Correspondente Claire Gatinois;;Manifestações pró-Lava Jato;;
30.03.2017;Brésil : le lourd tribut économique du retour à léthique;http://www.lemonde.fr/economie/article/2017/03/30/bresil-le-lourd-tribut-economique-du-retour-a-l-ethique_5103268_3234.html#Ob7rDhTmF0HeQbQt.99;Lava Jato;Correspondente Claire Gatinois;Joao Cayres (secretário da Cut);Efeitos negativos da Lava Jato na economia;;
30.03.2017;Brésil : le lourd tribut économique du retour à léthique;http://www.lemonde.fr/economie/article/2017/03/30/bresil-le-lourd-tribut-economique-du-retour-a-l-ethique_5103268_3234.html#Ob7rDhTmF0HeQbQt.99;Lava Jato;Correspondente Claire Gatinois;Gabriel Kohlmann (da empresa Prospectiva);Efeitos negativos da Lava Jato na economia;;
30.03.2017;Brésil : le lourd tribut économique du retour à léthique;http://www.lemonde.fr/economie/article/2017/03/30/bresil-le-lourd-tribut-economique-du-retour-a-l-ethique_5103268_3234.html#Ob7rDhTmF0HeQbQt.99;Lava Jato;Correspondente Claire Gatinois;Nelson Marconi (economista da FGV);Efeitos negativos da Lava Jato na economia;;
30.03.2017;Brésil : le lourd tribut économique du retour à léthique;http://www.lemonde.fr/economie/article/2017/03/30/bresil-le-lourd-tribut-economique-du-retour-a-l-ethique_5103268_3234.html#Ob7rDhTmF0HeQbQt.99;Lava Jato;Correspondente Claire Gatinois;Juan Carlos Rodado (economista da Natixis);Efeitos negativos da Lava Jato na economia;;
30.03.2017;Brésil : le lourd tribut économique du retour à léthique;http://www.lemonde.fr/economie/article/2017/03/30/bresil-le-lourd-tribut-economique-du-retour-a-l-ethique_5103268_3234.html#Ob7rDhTmF0HeQbQt.99;Lava Jato;Correspondente Claire Gatinois;;Efeitos negativos da Lava Jato na economia;;
30.03.2017;"Au Brésil, Eduardo Cunha condamné à quinze ans et quatre mois de prison
";http://www.lemonde.fr/international/article/2017/03/30/au-bresil-eduardo-cunha-condamne-a-quinze-ans-et-quatre-mois-de-prison_5103541_3210.html#S5yb4ZJuickZSxaS.99;Lava Jato;Correspondente Claire Gatinois;Sergio Moro;condenação de Eduardo Cunha;;
30.03.2017;"Au Brésil, Eduardo Cunha condamné à quinze ans et quatre mois de prison
";http://www.lemonde.fr/international/article/2017/03/30/au-bresil-eduardo-cunha-condamne-a-quinze-ans-et-quatre-mois-de-prison_5103541_3210.html#S5yb4ZJuickZSxaS.99;Lava Jato;Correspondente Claire Gatinois;O Globo;condenação de Eduardo Cunha;;
30.03.2017;"Au Brésil, Eduardo Cunha condamné à quinze ans et quatre mois de prison
";http://www.lemonde.fr/international/article/2017/03/30/au-bresil-eduardo-cunha-condamne-a-quinze-ans-et-quatre-mois-de-prison_5103541_3210.html#S5yb4ZJuickZSxaS.99;Lava Jato;Correspondente Claire Gatinois;Marco Antonio Carvalho Teixeira (FGV);condenação de Eduardo Cunha;;
12.04.2017;Corruption au Brésil : la justice va enquêter sur 80 parlementaires et ministres;http://www.lemonde.fr/ameriques/article/2017/04/12/corruption-au-bresil-la-justice-va-enqueter-sur-80-parlementaires-et-ministres_5109754_3222.html#MIyum6C5YfMhwEPz.99;Lava Jato;Le Monde com AF e AP;Estadão;Investigação de políticos na Operação Lava Jato- Lista de Edson Fachin;;
12.04.2017;Corruption au Brésil : la justice va enquêter sur 80 parlementaires et ministres;http://www.lemonde.fr/ameriques/article/2017/04/12/corruption-au-bresil-la-justice-va-enqueter-sur-80-parlementaires-et-ministres_5109754_3222.html#MIyum6C5YfMhwEPz.99;Lava Jato;Le Monde com AF e AP;Claudio Couto (FGV);Investigação de políticos na Operação Lava Jato- Lista de Edson Fachin;;
13.04.2017;Lensemble du vieux monde politique brésilien dans la tourmente « Lava Jato »;http://www.lemonde.fr/ameriques/article/2017/04/13/l-ensemble-du-vieux-monde-politique-bresilien-dans-la-tourmente-lava-jato_5110670_3222.html#LS4eUzEat8b0tQok.99;Lava Jato;Correspondente Claire Gatinois;Congresso em Foco;Lista de Fachin;;
13.04.2017;Lensemble du vieux monde politique brésilien dans la tourmente « Lava Jato »;http://www.lemonde.fr/ameriques/article/2017/04/13/l-ensemble-du-vieux-monde-politique-bresilien-dans-la-tourmente-lava-jato_5110670_3222.html#LS4eUzEat8b0tQok.99;Lava Jato;Correspondente Claire Gatinois;Aécio Neves (em nota);Lista de Fachin;;
13.04.2017;Lensemble du vieux monde politique brésilien dans la tourmente « Lava Jato »;http://www.lemonde.fr/ameriques/article/2017/04/13/l-ensemble-du-vieux-monde-politique-bresilien-dans-la-tourmente-lava-jato_5110670_3222.html#LS4eUzEat8b0tQok.99;Lava Jato;Correspondente Claire Gatinois;Folha de S. Paulo;Lista de Fachin;;
13.04.2017;Lensemble du vieux monde politique brésilien dans la tourmente « Lava Jato »;http://www.lemonde.fr/ameriques/article/2017/04/13/l-ensemble-du-vieux-monde-politique-bresilien-dans-la-tourmente-lava-jato_5110670_3222.html#LS4eUzEat8b0tQok.99;Lava Jato;Correspondente Claire Gatinois;Marco Antonio Carvalho Teixeira (FGV);Lista de Fachin;;
13.04.2017;Lensemble du vieux monde politique brésilien dans la tourmente « Lava Jato »;http://www.lemonde.fr/ameriques/article/2017/04/13/l-ensemble-du-vieux-monde-politique-bresilien-dans-la-tourmente-lava-jato_5110670_3222.html#LS4eUzEat8b0tQok.99;Lava Jato;Correspondente Claire Gatinois;Sylvio Costa (fundador do site Congresso em Foco);Lista de Fachin;;
13.04.2017;Lensemble du vieux monde politique brésilien dans la tourmente « Lava Jato »;http://www.lemonde.fr/ameriques/article/2017/04/13/l-ensemble-du-vieux-monde-politique-bresilien-dans-la-tourmente-lava-jato_5110670_3222.html#LS4eUzEat8b0tQok.99;Lava Jato;Correspondente Claire Gatinois;Carlos Melo (politólogo);Lista de Fachin;;
14.04.2017;« Lava Jato » : lampleur de la corruption au Brésil saffiche en vidéo;http://www.lemonde.fr/ameriques/article/2017/04/14/lava-jato-l-ampleur-de-la-corruption-au-bresil-s-affiche-en-video_5111482_3222.html#MfpyjX1vvCRajTVF.99;Lava Jato;Correspondente Claire Gatinois;Matias Spektor (Folha de S. Paulo);Delação de funcionários da Odebrecht;cita Lula;
14.04.2017;« Lava Jato » : lampleur de la corruption au Brésil saffiche en vidéo;http://www.lemonde.fr/ameriques/article/2017/04/14/lava-jato-l-ampleur-de-la-corruption-au-bresil-s-affiche-en-video_5111482_3222.html#MfpyjX1vvCRajTVF.99;Lava Jato;Correspondente Claire Gatinois;Marcio Faria (um chefe na Odebrecht);Delação de funcionários da Odebrecht;cita Lula;
14.04.2017;« Lava Jato » : lampleur de la corruption au Brésil saffiche en vidéo;http://www.lemonde.fr/ameriques/article/2017/04/14/lava-jato-l-ampleur-de-la-corruption-au-bresil-s-affiche-en-video_5111482_3222.html#MfpyjX1vvCRajTVF.99;Lava Jato;Correspondente Claire Gatinois;Marcelo Odebrecht;Delação de funcionários da Odebrecht;cita Lula;
14.04.2017;« Lava Jato » : lampleur de la corruption au Brésil saffiche en vidéo;http://www.lemonde.fr/ameriques/article/2017/04/14/lava-jato-l-ampleur-de-la-corruption-au-bresil-s-affiche-en-video_5111482_3222.html#MfpyjX1vvCRajTVF.99;Lava Jato;Correspondente Claire Gatinois;Michel Temer (pronunciamento oficial);Delação de funcionários da Odebrecht;cita Lula;
25.04.2017;La politique brésilienne dans limpasse;http://abonnes.lemonde.fr/idees/article/2017/04/25/la-politique-bresilienne-dans-l-impasse_5117131_3232.html?xtmc=lava_jato&xtcr=36;Lava Jato;Correspondente Claire Gatinois;Elio Gaspari (Folha de S. Paulo);Ministros de Temer envolvidos na Lava Jato;;
25.04.2017;La politique brésilienne dans limpasse;http://abonnes.lemonde.fr/idees/article/2017/04/25/la-politique-bresilienne-dans-l-impasse_5117131_3232.html?xtmc=lava_jato&xtcr=36;Lava Jato;Correspondente Claire Gatinois;Mathias de Alencastro (politólogo);Ministros de Temer envolvidos na Lava Jato;;
25.04.2017;La politique brésilienne dans limpasse;http://abonnes.lemonde.fr/idees/article/2017/04/25/la-politique-bresilienne-dans-l-impasse_5117131_3232.html?xtmc=lava_jato&xtcr=36;Lava Jato;Correspondente Claire Gatinois;Luciana Lossio (juíza);Ministros de Temer envolvidos na Lava Jato;;
25.04.2017;La politique brésilienne dans limpasse;http://abonnes.lemonde.fr/idees/article/2017/04/25/la-politique-bresilienne-dans-l-impasse_5117131_3232.html?xtmc=lava_jato&xtcr=36;Lava Jato;Correspondente Claire Gatinois;Ricardo Rangel (editor do O Globo);Ministros de Temer envolvidos na Lava Jato;;
25.04.2017;La politique brésilienne dans limpasse;http://abonnes.lemonde.fr/idees/article/2017/04/25/la-politique-bresilienne-dans-l-impasse_5117131_3232.html?xtmc=lava_jato&xtcr=36;Lava Jato;Correspondente Claire Gatinois;Michel Temer;Ministros de Temer envolvidos na Lava Jato;;
25.04.2017;La politique brésilienne dans limpasse;http://abonnes.lemonde.fr/idees/article/2017/04/25/la-politique-bresilienne-dans-l-impasse_5117131_3232.html?xtmc=lava_jato&xtcr=36;Lava Jato;Correspondente Claire Gatinois;Luis Nassif;Ministros de Temer envolvidos na Lava Jato;;
04.05.2017;Au Brésil, la libération de lex-bras droit de Lula suscite lémoi;http://www.lemonde.fr/ameriques/article/2017/05/04/au-bresil-la-liberation-de-l-ex-bras-droit-de-lula-suscite-l-emoi_5122242_3222.html#T4GmlYtsBil3EElM.99;Lava Jato;Correspondente Claire Gatinois;Dias Toffoli;Liberação de José Dirceu;;
04.05.2017;Au Brésil, la libération de lex-bras droit de Lula suscite lémoi;http://www.lemonde.fr/ameriques/article/2017/05/04/au-bresil-la-liberation-de-l-ex-bras-droit-de-lula-suscite-l-emoi_5122242_3222.html#T4GmlYtsBil3EElM.99;Lava Jato;Correspondente Claire Gatinois;Gilmar Mendes;Liberação de José Dirceu;;
04.05.2017;Au Brésil, la libération de lex-bras droit de Lula suscite lémoi;http://www.lemonde.fr/ameriques/article/2017/05/04/au-bresil-la-liberation-de-l-ex-bras-droit-de-lula-suscite-l-emoi_5122242_3222.html#T4GmlYtsBil3EElM.99;Lava Jato;Correspondente Claire Gatinois;Folha de S. Paulo;Liberação de José Dirceu;;
04.05.2017;Au Brésil, la libération de lex-bras droit de Lula suscite lémoi;http://www.lemonde.fr/ameriques/article/2017/05/04/au-bresil-la-liberation-de-l-ex-bras-droit-de-lula-suscite-l-emoi_5122242_3222.html#T4GmlYtsBil3EElM.99;Lava Jato;Correspondente Claire Gatinois;Oscar Vilhena Vieira (FGV);Liberação de José Dirceu;;
04.05.2017;Au Brésil, la libération de lex-bras droit de Lula suscite lémoi;http://www.lemonde.fr/ameriques/article/2017/05/04/au-bresil-la-liberation-de-l-ex-bras-droit-de-lula-suscite-l-emoi_5122242_3222.html#T4GmlYtsBil3EElM.99;Lava Jato;Correspondente Claire Gatinois;Carlos Melo (politólogo);Liberação de José Dirceu;;
